Year,Month,Day,Period,Sum of Demand_Sum,Sum of DST,Sum of TCQ
2023,November,18,19,6224,5746.685603935983,477.31439606401705
2023,November,18,20,6295,5805.843369993985,489.156630006015
2023,November,18,21,6306,5803.496994896671,502.50300510332903
2023,November,18,22,6277,5769.704339457523,507.295660542477
2023,November,18,23,6239,5727.592492190481,511.407507809519
2023,November,18,24,6241,5730.173617061171,510.826382938829
2023,November,18,25,6272,5765.367235028596,506.632764971404
2023,November,18,26,6247,5744.779684194197,502.220315805803
2023,November,18,27,6223,5722.3138629061195,500.68613709388
2023,November,18,28,6203,5702.75110497068,500.24889502931995
2023,November,18,29,6293,5793.7556656231845,499.244334376815
2023,November,18,30,6282,5786.661194646202,495.33880535379797
2023,November,18,31,6362,5864.507414537905,497.492585462095
2023,November,18,32,6445,5945.64780201841,499.35219798159
2023,November,18,33,6452,5950.869248868571,501.130751131429
2023,November,18,34,6434,5933.025709295282,500.974290704718
2023,November,18,35,6430,5924.698134818689,505.301865181311
2023,November,18,36,6454,5947.021463628876,506.978536371124
2023,November,18,37,6515,6002.7044281111175,512.295571888882
2023,November,18,38,6575,6048.193248948449,526.8067510515509
2023,November,18,39,6613,6070.9682817345165,542.031718265484
2023,November,18,40,6622,6078.279323923056,543.720676076944
2023,November,18,41,6613,6071.386738201242,541.6132617987579
2023,November,18,42,6600,6059.157497377091,540.842502622909
2023,November,18,43,6561,6020.066932042266,540.933067957734
2023,November,18,44,6472,5937.554914936202,534.445085063798
2023,November,18,45,6365,5844.128721866846,520.871278133154
2023,November,18,46,6276,5771.432874793182,504.567125206818
2023,November,18,47,6155,5670.569871675528,484.430128324472
2023,November,18,48,6034,5578.670993712267,455.32900628773297
2023,November,19,1,5920,5464.546543168269,455.45345683173105
2023,November,19,2,5818,5382.172675255817,435.827324744183
2023,November,19,3,5729,5308.75492449396,420.24507550604
2023,November,19,4,5686,5279.600362762648,406.399637237352
2023,November,19,5,5643,5247.708083062657,395.29191693734305
2023,November,19,6,5602,5215.607056789106,386.39294321089403
2023,November,19,7,5549,5169.346786093946,379.65321390605396
2023,November,19,8,5513,5138.622596762757,374.377403237243
2023,November,19,9,5475,5103.383271313988,371.616728686012
2023,November,19,10,5460,5090.006851365,369.993148635
2023,November,19,11,5485,5111.752642622136,373.24735737786403
2023,November,19,12,5542,5166.430147798697,375.569852201303
2023,November,19,13,5601,5217.603569809531,383.396430190469
2023,November,19,14,5637,5245.422102454054,391.57789754594603
2023,November,19,15,5660,5255.416810440304,404.583189559696
2023,November,19,16,5697,5279.566426858952,417.43357314104804
2023,November,19,17,5757,5317.155628974746,439.844371025254
2023,November,19,18,5794,5335.882189264108,458.11781073589196
2023,November,19,19,5856,5378.685603935983,477.31439606401705
2023,November,19,20,5963,5473.843369993985,489.156630006015
2023,November,19,21,6003,5500.496994896671,502.50300510332903
2023,November,19,22,6028,5520.704339457523,507.295660542477
2023,November,19,23,5956,5444.592492190481,511.407507809519
2023,November,19,24,5877,5366.173617061171,510.826382938829
2023,November,19,25,5865,5358.367235028596,506.632764971404
2023,November,19,26,5892,5389.779684194197,502.220315805803
2023,November,19,27,5976,5475.3138629061195,500.68613709388
2023,November,19,28,6039,5538.75110497068,500.24889502931995
2023,November,19,29,6101,5601.7556656231845,499.244334376815
2023,November,19,30,6166,5670.661194646202,495.33880535379797
2023,November,19,31,6164,5666.507414537905,497.492585462095
2023,November,19,32,6229,5729.64780201841,499.35219798159
2023,November,19,33,6280,5778.869248868571,501.130751131429
2023,November,19,34,6250,5749.025709295282,500.974290704718
2023,November,19,35,6217,5711.698134818689,505.301865181311
2023,November,19,36,6261,5754.021463628876,506.978536371124
2023,November,19,37,6351,5838.7044281111175,512.295571888882
2023,November,19,38,6437,5910.193248948449,526.8067510515509
2023,November,19,39,6505,5962.9682817345165,542.031718265484
2023,November,19,40,6550,6006.279323923056,543.720676076944
2023,November,19,41,6580,6038.386738201242,541.6132617987579
2023,November,19,42,6580,6039.157497377091,540.842502622909
2023,November,19,43,6536,5995.066932042266,540.933067957734
2023,November,19,44,6449,5914.554914936202,534.445085063798
2023,November,19,45,6324,5803.128721866846,520.871278133154
2023,November,19,46,6200,5695.432874793182,504.567125206818
2023,November,19,47,6075,5590.569871675528,484.430128324472
2023,November,19,48,5907,5451.670993712267,455.32900628773297
2023,November,20,1,5750,5324.7862370813655,425.213762918635
2023,November,20,2,5643,5239.779822639136,403.220177360864
2023,November,20,3,5596,5208.176880387975,387.823119612025
2023,November,20,4,5556,5179.227235338723,376.772764661277
2023,November,20,5,5532,5163.7600969477135,368.239903052287
2023,November,20,6,5478,5115.797200795596,362.202799204404
2023,November,20,7,5436,5077.746363386767,358.253636613233
2023,November,20,8,5405,5049.692895711341,355.307104288659
2023,November,20,9,5408,5052.446250319088,355.553749680912
2023,November,20,10,5439,5081.71927648244,357.28072351756
2023,November,20,11,5527,5157.763908964693,369.23609103530697
2023,November,20,12,5671,5284.712609620562,386.287390379438
2023,November,20,13,5878,5462.634250974632,415.365749025368
2023,November,20,14,6047,5612.986006451093,434.01399354890697
2023,November,20,15,6224,5781.448797725973,442.551202274027
2023,November,20,16,6436,5991.1752987482705,444.82470125172995
2023,November,20,17,6630,6176.875528080911,453.124471919089
2023,November,20,18,6737,6273.100167420722,463.899832579278
2023,November,20,19,6760,6283.007950644245,476.992049355755
2023,November,20,20,6781,6297.529308073067,483.470691926933
2023,November,20,21,6788,6293.153389756247,494.846610243753
2023,November,20,22,6787,6286.657665774262,500.342334225738
2023,November,20,23,6764,6259.747726998143,504.25227300185696
2023,November,20,24,6771,6268.360735127974,502.639264872026
2023,November,20,25,6794,6295.850051840823,498.149948159177
2023,November,20,26,6843,6347.628928011159,495.371071988841
2023,November,20,27,6953,6454.732394648505,498.267605351495
2023,November,20,28,7032,6531.206734429557,500.793265570443
2023,November,20,29,7056,6550.270092340466,505.72990765953404
2023,November,20,30,7035,6530.606994458235,504.39300554176504
2023,November,20,31,6999,6494.4052882697815,504.594711730218
2023,November,20,32,7029,6524.12108664473,504.87891335527
2023,November,20,33,7068,6559.764770923872,508.235229076128
2023,November,20,34,7106,6593.9249276137525,512.0750723862479
2023,November,20,35,7071,6553.931274165573,517.068725834427
2023,November,20,36,7085,6564.666447423212,520.333552576788
2023,November,20,37,7081,6558.343001053213,522.656998946787
2023,November,20,38,7059,6522.000487855156,536.9995121448441
2023,November,20,39,7011,6454.785293871169,556.214706128831
2023,November,20,40,6943,6384.978880147368,558.0211198526321
2023,November,20,41,6900,6342.395470959327,557.604529040673
2023,November,20,42,6860,6305.728611562715,554.2713884372849
2023,November,20,43,6770,6219.369841550614,550.630158449386
2023,November,20,44,6632,6091.975123073803,540.024876926197
2023,November,20,45,6471,5948.266810813527,522.733189186473
2023,November,20,46,6313,5812.076990829113,500.923009170887
2023,November,20,47,6180,5705.655230344967,474.344769655033
2023,November,20,48,6003,5568.017098403396,434.982901596604
2023,November,21,1,5840,5414.7862370813655,425.213762918635
2023,November,21,2,5749,5345.779822639136,403.220177360864
2023,November,21,3,5707,5319.176880387975,387.823119612025
2023,November,21,4,5654,5277.227235338723,376.772764661277
2023,November,21,5,5619,5250.7600969477135,368.239903052287
2023,November,21,6,5579,5216.797200795596,362.202799204404
2023,November,21,7,5521,5162.746363386767,358.253636613233
2023,November,21,8,5478,5122.692895711341,355.307104288659
2023,November,21,9,5500,5144.446250319088,355.553749680912
2023,November,21,10,5549,5191.71927648244,357.28072351756
2023,November,21,11,5650,5280.763908964693,369.23609103530697
2023,November,21,12,5804,5417.712609620562,386.287390379438
2023,November,21,13,5988,5572.634250974632,415.365749025368
2023,November,21,14,6151,5716.986006451093,434.01399354890697
2023,November,21,15,6323,5880.448797725973,442.551202274027
2023,November,21,16,6522,6077.1752987482705,444.82470125172995
2023,November,21,17,6708,6254.875528080911,453.124471919089
2023,November,21,18,6801,6337.100167420722,463.899832579278
2023,November,21,19,6835,6358.007950644245,476.992049355755
2023,November,21,20,6847,6363.529308073067,483.470691926933
2023,November,21,21,6845,6350.153389756247,494.846610243753
2023,November,21,22,6876,6375.657665774262,500.342334225738
2023,November,21,23,6855,6350.747726998143,504.25227300185696
2023,November,21,24,6855,6352.360735127974,502.639264872026
2023,November,21,25,6870,6371.850051840823,498.149948159177
2023,November,21,26,6946,6450.628928011159,495.371071988841
2023,November,21,27,7005,6506.732394648505,498.267605351495
2023,November,21,28,7111,6610.206734429557,500.793265570443
2023,November,21,29,7250,6744.270092340466,505.72990765953404
2023,November,21,30,7255,6750.606994458235,504.39300554176504
2023,November,21,31,7133,6628.4052882697815,504.594711730218
2023,November,21,32,7118,6613.12108664473,504.87891335527
2023,November,21,33,7110,6601.764770923872,508.235229076128
2023,November,21,34,7100,6587.9249276137525,512.0750723862479
2023,November,21,35,7047,6529.931274165573,517.068725834427
2023,November,21,36,6976,6455.666447423212,520.333552576788
2023,November,21,37,6936,6413.343001053213,522.656998946787
2023,November,21,38,6914,6377.000487855156,536.9995121448441
2023,November,21,39,6883,6326.785293871169,556.214706128831
2023,November,21,40,6852,6293.978880147368,558.0211198526321
2023,November,21,41,6827,6269.395470959327,557.604529040673
2023,November,21,42,6781,6226.728611562715,554.2713884372849
2023,November,21,43,6686,6135.369841550614,550.630158449386
2023,November,21,44,6545,6004.975123073803,540.024876926197
2023,November,21,45,6394,5871.266810813527,522.733189186473
2023,November,21,46,6252,5751.076990829113,500.923009170887
2023,November,21,47,6118,5643.655230344967,474.344769655033
2023,November,21,48,6022,5587.017098403396,434.982901596604
2023,November,22,1,5866,5440.7862370813655,425.213762918635
2023,November,22,2,5688,5284.779822639136,403.220177360864
2023,November,22,3,5547,5159.176880387975,387.823119612025
2023,November,22,4,5572,5195.227235338723,376.772764661277
2023,November,22,5,5544,5175.7600969477135,368.239903052287
2023,November,22,6,5499,5136.797200795596,362.202799204404
2023,November,22,7,5447,5088.746363386767,358.253636613233
2023,November,22,8,5424,5068.692895711341,355.307104288659
2023,November,22,9,5427,5071.446250319088,355.553749680912
2023,November,22,10,5470,5112.71927648244,357.28072351756
2023,November,22,11,5538,5168.763908964693,369.23609103530697
2023,November,22,12,5692,5305.712609620562,386.287390379438
2023,November,22,13,5881,5465.634250974632,415.365749025368
2023,November,22,14,6067,5632.986006451093,434.01399354890697
2023,November,22,15,6233,5790.448797725973,442.551202274027
2023,November,22,16,6419,5974.1752987482705,444.82470125172995
2023,November,22,17,6597,6143.875528080911,453.124471919089
2023,November,22,18,6686,6222.100167420722,463.899832579278
2023,November,22,19,6701,6224.007950644245,476.992049355755
2023,November,22,20,6729,6245.529308073067,483.470691926933
2023,November,22,21,6805,6310.153389756247,494.846610243753
2023,November,22,22,6824,6323.657665774262,500.342334225738
2023,November,22,23,6801,6296.747726998143,504.25227300185696
2023,November,22,24,6728,6225.360735127974,502.639264872026
2023,November,22,25,6705,6206.850051840823,498.149948159177
2023,November,22,26,6758,6262.628928011159,495.371071988841
2023,November,22,27,6875,6376.732394648505,498.267605351495
2023,November,22,28,6974,6473.206734429557,500.793265570443
2023,November,22,29,7060,6554.270092340466,505.72990765953404
2023,November,22,30,7031,6526.606994458235,504.39300554176504
2023,November,22,31,6955,6450.4052882697815,504.594711730218
2023,November,22,32,6909,6404.12108664473,504.87891335527
2023,November,22,33,6979,6470.764770923872,508.235229076128
2023,November,22,34,7007,6494.9249276137525,512.0750723862479
2023,November,22,35,7027,6509.931274165573,517.068725834427
2023,November,22,36,6980,6459.666447423212,520.333552576788
2023,November,22,37,6926,6403.343001053213,522.656998946787
2023,November,22,38,6931,6394.000487855156,536.9995121448441
2023,November,22,39,6919,6362.785293871169,556.214706128831
2023,November,22,40,6910,6351.978880147368,558.0211198526321
2023,November,22,41,6888,6330.395470959327,557.604529040673
2023,November,22,42,6836,6281.728611562715,554.2713884372849
2023,November,22,43,6744,6193.369841550614,550.630158449386
2023,November,22,44,6594,6053.975123073803,540.024876926197
2023,November,22,45,6445,5922.266810813527,522.733189186473
2023,November,22,46,6308,5807.076990829113,500.923009170887
2023,November,22,47,6200,5725.655230344967,474.344769655033
2023,November,22,48,6052,5617.017098403396,434.982901596604
2023,November,23,1,5895,5469.7862370813655,425.213762918635
2023,November,23,2,5779,5375.779822639136,403.220177360864
2023,November,23,3,5699,5311.176880387975,387.823119612025
2023,November,23,4,5650,5273.227235338723,376.772764661277
2023,November,23,5,5612,5243.7600969477135,368.239903052287
2023,November,23,6,5578,5215.797200795596,362.202799204404
